PROLIFIC_PID,target,row_index,cond_hit_rate,cond_fa_rate,RT_present,RT_absent,conf_present,conf_absent
63174af7d57182f9bf90c094,A,4,0.5,0.25,-46.14999997615814,272.7000000476837,-0.09140625000000002,0.007986111111111027
63174af7d57182f9bf90c094,A,5,0.6666666666666666,0.0,94.70000004768372,-530.0000002384186,-0.08619791666666654,-0.2906249999999997
63174af7d57182f9bf90c094,A,6,0.5,,-472.2000000476837,,0.1885416666666665,
63174af7d57182f9bf90c094,A,7,0.6666666666666666,0.3333333333333333,623.8500000238419,579.8500000238419,0.002343749999999978,0.025781249999999867
63174af7d57182f9bf90c094,A,8,1.0,0.0,-81.14999997615814,196.55000007152557,-0.008072916666666763,-0.20143229166666665
63174af7d57182f9bf90c094,A,9,0.8571428571428571,0.2,311.39999997615814,538.7499998807907,-0.07187500000000002,-0.07968749999999991
63174af7d57182f9bf90c094,A,10,0.6666666666666666,0.0,772.7000000476837,-321.5,-0.18255208333333306,-0.22031250000000002
63174af7d57182f9bf90c094,A,11,1.0,0.25,-322.64999997615814,-330.2000002861023,0.15338541666666694,-0.08229166666666632
63174af7d57182f9bf90c094,A,12,0.8333333333333334,0.0,46.14999997615814,-361.7000000476837,-0.04453125000000002,0.22239583333333335
63174af7d57182f9bf90c094,A,13,0.6666666666666666,0.0,94.70000004768372,196.55000007152557,-0.12526041666666654,-0.1703993055555555
63174af7d57182f9bf90c094,A,14,0.4,0.16666666666666666,173.14999997615814,538.5999999046326,-0.04843750000000002,-0.13385416666666683
63174af7d57182f9bf90c094,A,15,0.0,0.0,,-48.700000047683716,,-0.01675347222222212
63174af7d57182f9bf90c094,A,16,1.0,0.0,173.14999997615814,120.40000009536743,-0.04843750000000002,-0.09375
63174af7d57182f9bf90c094,A,17,0.6666666666666666,0.0,493.60000002384186,272.7000000476837,-0.02630208333333306,-0.030729166666666696
63174af7d57182f9bf90c094,A,18,0.6666666666666666,0.0,-81.14999997615814,538.8999998569489,-0.02369791666666654,-0.1890624999999997
63174af7d57182f9bf90c094,S,1,1.0,0.0,488.59999990463257,-475.2999997138977,,
63174af7d57182f9bf90c094,S,2,0.6666666666666666,0.0,516.8500000238419,-68.39999985694885,,
63174af7d57182f9bf90c094,S,3,1.0,0.0,-202.40000009536743,-176.99999976158142,,
63174af7d57182f9bf90c094,S,4,1.0,0.16666666666666666,760.7999999523163,121.30000019073486,,
63174af7d57182f9bf90c094,S,5,1.0,0.0,-252.70000004768372,396.200000166893,,
63174af7d57182f9bf90c094,S,6,1.0,0.3333333333333333,55.549999952316284,667.9000002145767,,
63174af7d57182f9bf90c094,S,7,0.8,0.25,170.04999995231628,121.30000019073486,,
63174af7d57182f9bf90c094,S,8,1.0,0.0,744.8500000238419,311.6500002145767,,
63174af7d57182f9bf90c094,S,9,0.6666666666666666,0.0,1243.0,646.6000001430511,,
63174af7d57182f9bf90c094,S,10,1.0,0.0,578.0999999046326,-88.09999978542328,,
63174af7d57182f9bf90c094,S,11,1.0,0.25,-60.34999990463257,646.6000001430511,,
63174af7d57182f9bf90c094,S,12,1.0,0.0,760.7999999523163,26.450000166893005,,
63174af7d57182f9bf90c094,S,13,1.0,0.0,-202.40000009536743,-268.89999985694885,,
63174af7d57182f9bf90c094,S,14,0.875,0.125,-15.399999856948853,121.30000019073486,,
63174af7d57182f9bf90c094,S,15,1.0,0.0,-202.40000009536743,646.6000001430511,,
63174af7d57182f9bf90c094,S,16,1.0,0.0,896.6999999284744,-527.5999999046326,,
63174af7d57182f9bf90c094,S,17,0.75,0.25,-105.29999995231628,0.0,,
63174af7d57182f9bf90c094,S,18,0.8,0.0,146.0,860.8000001907349,,
631c97af7fd712ca1640810b,A,1,0.3333333333333333,,2106.000000014901,-299.7499999925494,0.0,0.0
631c97af7fd712ca1640810b,A,2,0.5,,1053.0000000074506,-392.1000000014901,0.0,0.0
631c97af7fd712ca1640810b,A,3,0.2,,2106.000000014901,-1083.9499999955297,0.0,0.0
631c97af7fd712ca1640810b,A,4,1.0,,22388.70000001788,-843.4500000029802,0.0,0.0
631c97af7fd712ca1640810b,A,5,1.0,,-1919.3999999910593,-709.7500000074506,0.0,0.0
631c97af7fd712ca1640810b,A,6,0.5,,5899.79999999702,439.3500000014901,0.0,0.0
631c97af7fd712ca1640810b,A,7,0.6,,276.40000000596046,-299.7499999925494,0.0,0.0
631c97af7fd712ca1640810b,A,8,0.42857142857142855,,2106.000000014901,46.900000005960464,0.0,0.0
631c97af7fd712ca1640810b,A,9,1.0,,22388.70000001788,967.3500000014901,0.0,0.0
631c97af7fd712ca1640810b,A,10,0.8,,4002.9000000059605,404.05000000447035,0.0,0.0
631c97af7fd712ca1640810b,A,11,1.0,,1401.7000000029802,-977.1499999985099,0.0,0.0
631c97af7fd712ca1640810b,A,12,0.5,,11332.550000011921,128.79999999701977,0.0,0.0
631c97af7fd712ca1640810b,A,13,0.0,,,439.3500000014901,,0.0
631c97af7fd712ca1640810b,A,14,0.5,,-2650.0999999940395,-299.7499999925494,0.0,0.0
631c97af7fd712ca1640810b,A,15,0.5,,-1919.3999999910593,-392.1000000014901,0.0,0.0
631c97af7fd712ca1640810b,A,16,0.4,,1401.7000000029802,-911.7499999925494,0.0,0.0
631c97af7fd712ca1640810b,A,17,0.5,,-2265.5999999940395,771.3000000044703,0.0,0.0
631c97af7fd712ca1640810b,A,18,0.6,,0.0,-299.7499999925494,0.0,0.0
631c97af7fd712ca1640810b,S,1,0.6666666666666666,0.3333333333333333,702.5,-457.45000000298023,,
631c97af7fd712ca1640810b,S,2,0.6666666666666666,0.5,730.6499999985099,338.4999999925494,,
631c97af7fd712ca1640810b,S,3,0.75,0.0,333.6000000014901,69.60000000149012,,
631c97af7fd712ca1640810b,S,4,0.8,0.5,-320.59999999403954,313.3999999985099,,
631c97af7fd712ca1640810b,S,5,1.0,,415.3999999985099,,,
631c97af7fd712ca1640810b,S,6,0.6666666666666666,0.0,270.54999999701977,1600.9999999925494,,
631c97af7fd712ca1640810b,S,7,0.5,0.3333333333333333,862.6000000014901,-986.25,,
631c97af7fd712ca1640810b,S,8,0.8,0.0,11.649999998509884,69.60000000149012,,
631c97af7fd712ca1640810b,S,9,1.0,0.3333333333333333,1126.1000000014901,-493.90000000596046,,
631c97af7fd712ca1640810b,S,10,1.0,0.0,-183.95000000298023,338.4999999925494,,
631c97af7fd712ca1640810b,S,11,1.0,0.0,598.6999999955297,69.60000000149012,,
631c97af7fd712ca1640810b,S,12,0.8333333333333334,0.4,862.6000000014901,69.60000000149012,,
631c97af7fd712ca1640810b,S,13,,0.0,,325.94999999552965,,
631c97af7fd712ca1640810b,S,14,0.6666666666666666,0.0,1204.9499999955297,2904.6999999955297,,
631c97af7fd712ca1640810b,S,15,1.0,0.0,-21.100000001490116,765.6999999955297,,
631c97af7fd712ca1640810b,S,16,0.6666666666666666,0.2,-148.59999999403954,121.89999999850988,,
631c97af7fd712ca1640810b,S,17,1.0,0.4,618.4999999925494,69.60000000149012,,
631c97af7fd712ca1640810b,S,18,0.6,0.2,415.3999999985099,121.89999999850988,,
6321ddc7c6363a9c0b934d8d,A,1,1.0,0.0,-176.60000002384186,-46.450000047683716,,
6321ddc7c6363a9c0b934d8d,A,2,0.5,0.4,-176.60000002384186,17.850000023841858,,
6321ddc7c6363a9c0b934d8d,A,3,1.0,0.0,-466.0,604.6499999761581,,
6321ddc7c6363a9c0b934d8d,A,4,1.0,0.0,0.0,320.69999998807907,,
6321ddc7c6363a9c0b934d8d,A,5,0.6666666666666666,0.3333333333333333,-23.099999994039536,-64.34999999403954,,
6321ddc7c6363a9c0b934d8d,A,6,1.0,0.5,-176.60000002384186,375.85000002384186,,
6321ddc7c6363a9c0b934d8d,A,7,0.8571428571428571,0.25,184.30000001192093,-17.850000023841858,,
6321ddc7c6363a9c0b934d8d,A,8,1.0,0.3333333333333333,-240.90000000596046,-39.5,,
6321ddc7c6363a9c0b934d8d,A,9,0.6666666666666666,0.2,45.849999994039536,-32.15000003576279,,
6321ddc7c6363a9c0b934d8d,A,10,0.75,0.0,-481.80000001192093,17.850000023841858,,
6321ddc7c6363a9c0b934d8d,A,11,0.75,0.0,-466.0,-96.50000002980232,,
6321ddc7c6363a9c0b934d8d,A,12,1.0,0.0,-321.30000001192093,-17.850000023841858,,
6321ddc7c6363a9c0b934d8d,A,13,1.0,0.75,0.0,-46.450000047683716,,
6321ddc7c6363a9c0b934d8d,A,14,0.8333333333333334,0.0,214.4000000357628,604.6499999761581,,
6321ddc7c6363a9c0b934d8d,A,15,0.5,0.25,1503.7000000476837,-17.850000023841858,,
6321ddc7c6363a9c0b934d8d,A,16,1.0,0.25,-112.0,615.3499999642372,,
6321ddc7c6363a9c0b934d8d,A,17,0.8333333333333334,0.5,289.4000000357628,164.69999998807907,,
6321ddc7c6363a9c0b934d8d,A,18,0.8,0.25,-329.2000000178814,-17.850000023841858,,
6321ddc7c6363a9c0b934d8d,S,1,1.0,0.0,197.80000001192093,-297.19999998807907,0.058641975308642014,-0.08076131687242794
6321ddc7c6363a9c0b934d8d,S,2,1.0,0.375,-76.30000001192093,-1587.699999988079,-0.13194444444444497,-0.2002057613168724
6321ddc7c6363a9c0b934d8d,S,3,1.0,0.5,543.5,-2292.099999964237,-0.08194444444444438,0.2572016460905351
6321ddc7c6363a9c0b934d8d,S,4,0.75,0.5,27.80000001192093,494.94999998807907,0.09336419753086433,0.006044238683127645
6321ddc7c6363a9c0b934d8d,S,5,1.0,0.4,-29.19999998807907,0.0,0.07407407407407429,-0.2667181069958849
6321ddc7c6363a9c0b934d8d,S,6,1.0,0.5,943.3000000119209,989.8999999761581,-0.06712962962962943,-0.24511316872427985
6321ddc7c6363a9c0b934d8d,S,7,0.8888888888888888,0.5,112.80000001192093,934.0,-0.014756944444444309,0.006044238683127645
6321ddc7c6363a9c0b934d8d,S,8,1.0,0.75,-56.0,993.3000000119209,-0.091820987654321,-0.4187242798353909
6321ddc7c6363a9c0b934d8d,S,9,1.0,0.0,370.65000000596046,989.8999999761581,0.04108796296296302,-0.24511316872427985
6321ddc7c6363a9c0b934d8d,S,10,1.0,0.5,342.30000001192093,-624.5999999940395,-0.09606481481481477,-0.19071502057613188
6321ddc7c6363a9c0b934d8d,S,11,1.0,0.3333333333333333,-110.89999997615814,-1857.5,0.09336419753086433,-0.09233539094650212
6321ddc7c6363a9c0b934d8d,S,12,1.0,0.3333333333333333,-55.80000001192093,-609.9000000059605,0.10108024691358031,-0.18724279835390933
6321ddc7c6363a9c0b934d8d,S,13,1.0,0.4,84.30000001192093,993.3000000119209,-0.125,-0.2759773662551442
6321ddc7c6363a9c0b934d8d,S,14,1.0,0.6666666666666666,285.65000000596046,1558.199999988079,0.007716049382716195,0.22942386831275718
6321ddc7c6363a9c0b934d8d,S,15,1.0,1.0,65.75,,-0.13888888888888895,
6321ddc7c6363a9c0b934d8d,S,16,,0.5,,-1587.699999988079,,0.2572016460905351
6321ddc7c6363a9c0b934d8d,S,17,1.0,0.6666666666666666,543.5,-1857.5,-0.02546296296296291,-0.19071502057613188
6321ddc7c6363a9c0b934d8d,S,18,1.0,0.5,-0.699999988079071,-1587.699999988079,0.03240740740740755,0.2572016460905351
6321decd01d759ccbe3a26b3,A,1,1.0,,26.850000023841858,273.5499999523163,,
6321decd01d759ccbe3a26b3,A,2,0.3333333333333333,,-102.64999997615814,37.15000009536743,,
6321decd01d759ccbe3a26b3,A,3,1.0,,290.2500001192093,64.05000007152557,,
6321decd01d759ccbe3a26b3,A,4,0.8,,137.29999995231628,103.5,,
6321decd01d759ccbe3a26b3,A,5,0.8333333333333334,,1.649999976158142,-43.75,,
6321decd01d759ccbe3a26b3,A,6,1.0,,26.850000023841858,250.75,,
6321decd01d759ccbe3a26b3,A,7,0.8333333333333334,,-102.14999997615814,-28.49999988079071,,
6321decd01d759ccbe3a26b3,A,8,0.6666666666666666,,74.70000004768372,-132.14999997615814,,
6321decd01d759ccbe3a26b3,A,9,0.8,,-2.5,95.45000004768372,,
6321decd01d759ccbe3a26b3,A,10,0.75,,-3.350000023841858,177.14999997615814,,
6321decd01d759ccbe3a26b3,A,11,0.6666666666666666,,-52.549999952316284,-117.54999995231628,,
6321decd01d759ccbe3a26b3,A,12,0.6,,122.24999988079071,-56.64999997615814,,
6321decd01d759ccbe3a26b3,A,13,0.6666666666666666,,93.80000007152557,-56.64999997615814,,
6321decd01d759ccbe3a26b3,A,14,0.5,,-54.39999997615814,-105.84999990463257,,
6321decd01d759ccbe3a26b3,A,15,1.0,,-52.549999952316284,126.90000009536743,,
6321decd01d759ccbe3a26b3,A,16,1.0,,26.850000023841858,-43.75,,
6321decd01d759ccbe3a26b3,A,17,0.6666666666666666,,-52.75,-69.54999995231628,,
6321decd01d759ccbe3a26b3,A,18,1.0,,-2.9499999284744263,37.75000023841858,,
6321decd01d759ccbe3a26b3,S,1,0.6666666666666666,0.0,171.70000004768372,-370.09999990463257,0.005982905982906184,0.20129629629629642
6321decd01d759ccbe3a26b3,S,2,0.0,0.0,,-1068.3499999046326,,-0.23314814814814766
6321decd01d759ccbe3a26b3,S,3,0.8,0.2857142857142857,121.5,401.34999990463257,-0.06290598290598282,-0.15537037037037027
6321decd01d759ccbe3a26b3,S,4,0.8,0.5,171.70000004768372,599.5499999523163,-0.07457264957264953,-0.11759259259259264
6321decd01d759ccbe3a26b3,S,5,1.0,0.16666666666666666,-207.2499998807907,401.34999990463257,0.2348717948717951,-0.08470370370370367
6321decd01d759ccbe3a26b3,S,6,1.0,0.5,-132.5,-908.1499998569489,0.0845014245014245,-0.08648148148148116
6321decd01d759ccbe3a26b3,S,7,0.75,0.4,-132.5,7.75,0.0845014245014245,-0.011666666666666603
6321decd01d759ccbe3a26b3,S,8,0.8333333333333334,0.3333333333333333,-84.79999995231628,-74.19999992847443,0.004649572649572775,-0.1820370370370369
6321decd01d759ccbe3a26b3,S,9,0.5,0.0,-132.5,562.4500000476837,0.2348717948717951,-0.17759259259259236
6321decd01d759ccbe3a26b3,S,10,0.75,0.0,-416.39999985694885,-2.1999999284744263,-0.3229059829059831,-0.022037037037036633
6321decd01d759ccbe3a26b3,S,11,0.8333333333333334,0.5,-84.79999995231628,481.89999997615814,-0.03446153846153854,0.005740740740740824
6321decd01d759ccbe3a26b3,S,12,0.6666666666666666,0.5,-426.9499999284744,-747.9499998092651,0.19376068376068356,0.06018518518518534
6321decd01d759ccbe3a26b3,S,13,0.75,0.3333333333333333,15.600000143051147,452.35000002384186,-0.28216524216524225,0.3046296296296298
6321decd01d759ccbe3a26b3,S,14,1.0,0.0,7.800000071525574,926.4500000476837,0.08153846153846167,-0.27759259259259267
6321decd01d759ccbe3a26b3,S,15,1.0,0.0,-349.19999980926514,-566.8499999046326,-0.0690170940170941,0.020925925925926347
6321decd01d759ccbe3a26b3,S,16,0.6666666666666666,0.4,272.10000002384186,503.35000014305115,0.15709401709401716,0.057222222222222285
6321decd01d759ccbe3a26b3,S,17,0.5,0.0,-462.69999980926514,401.34999990463257,-0.5295726495726498,0.02388888888888896
6321decd01d759ccbe3a26b3,S,18,0.6666666666666666,0.0,-34.59999990463257,277.35000002384186,0.005982905982906184,-0.15925925925925916
634689ffbc01887b6007d6b4,A,1,1.0,,1628.9499999955297,-96.20000000298023,-0.30598958333333304,0.04937065972222221
634689ffbc01887b6007d6b4,A,2,0.0,,,185.84999999403954,,0.06239149305555569
634689ffbc01887b6007d6b4,A,3,0.8,,377.29999999701977,455.25,-0.05598958333333326,-0.15288628472222232
634689ffbc01887b6007d6b4,A,4,0.6,,52.350000001490116,-166.5,0.007378472222221988,0.0126953125
634689ffbc01887b6007d6b4,A,5,0.25,,-162.0500000193715,97.75,0.06380208333333304,-0.1034071180555558
634689ffbc01887b6007d6b4,A,6,0.6666666666666666,,473.7999999895692,-45.45000000298023,-0.10221354166666674,0.07454427083333304
634689ffbc01887b6007d6b4,A,7,0.5,,-142.2000000104308,0.0,0.006510416666666519,-0.05349392361111116
634689ffbc01887b6007d6b4,A,8,0.5,,1628.9499999955297,-9.650000005960464,-0.30598958333333304,0.05787760416666676
634689ffbc01887b6007d6b4,A,9,0.7142857142857143,,-52.350000001490116,-45.45000000298023,0.019531249999999778,-0.06434461805555569
634689ffbc01887b6007d6b4,A,10,0.6,,-162.0500000193715,9.650000005960464,0.06553819444444431,-0.00010850694444430875
634689ffbc01887b6007d6b4,A,11,0.5,,1138.1499999985099,91.04999999701977,0.11979166666666696,0.06608072916666674
634689ffbc01887b6007d6b4,A,12,0.25,,1628.9499999955297,-307.15000000596046,-0.30598958333333304,0.01725260416666652
634689ffbc01887b6007d6b4,A,13,1.0,,-63.94999999552965,329.04999999701977,-0.04036458333333304,-0.09385850694444464
634689ffbc01887b6007d6b4,A,14,0.3333333333333333,,-162.0500000193715,185.84999999403954,0.06380208333333304,-0.06295572916666681
634689ffbc01887b6007d6b4,A,15,0.5,,876.9499999955297,-67.85000000149012,0.05598958333333304,-0.01529947916666674
634689ffbc01887b6007d6b4,A,16,0.6666666666666666,,-25.850000008940697,-45.45000000298023,-0.10026041666666674,0.010308159722221988
634689ffbc01887b6007d6b4,A,17,0.5,,-52.350000001490116,-30.200000002980232,0.01171875,-0.03483072916666696
634689ffbc01887b6007d6b4,A,18,0.5,,2340.2499999925494,329.04999999701977,0.27994791666666696,-0.04264322916666696
634689ffbc01887b6007d6b4,S,1,1.0,0.6666666666666666,132.5,265.29999999701977,,
634689ffbc01887b6007d6b4,S,2,0.8,0.0,-60.399999998509884,-3.0,,
634689ffbc01887b6007d6b4,S,3,0.75,0.5,145.84999999403954,26.69999998807907,,
634689ffbc01887b6007d6b4,S,4,0.5,0.6666666666666666,179.04999999701977,211.5,,
634689ffbc01887b6007d6b4,S,5,1.0,0.25,-26.549999997019768,58.599999994039536,,
634689ffbc01887b6007d6b4,S,6,1.0,0.0,145.84999999403954,233.29999999701977,,
634689ffbc01887b6007d6b4,S,7,1.0,0.3333333333333333,-27.0,-1.5,,
634689ffbc01887b6007d6b4,S,8,1.0,0.0,75.79999999701977,-3.0,,
634689ffbc01887b6007d6b4,S,9,0.5,0.2,776.4500000029802,-62.70000000298023,,
634689ffbc01887b6007d6b4,S,10,0.5,0.3333333333333333,291.54999999701977,104.25,,
634689ffbc01887b6007d6b4,S,11,1.0,0.5,89.25,0.0,,
634689ffbc01887b6007d6b4,S,12,1.0,0.3333333333333333,519.4499999880791,135.04999999701977,,
634689ffbc01887b6007d6b4,S,13,0.8,0.4,332.6499999910593,0.0,,
634689ffbc01887b6007d6b4,S,14,1.0,0.5,-8.950000002980232,-229.30000001192093,,
634689ffbc01887b6007d6b4,S,15,0.75,0.4,-26.549999997019768,-3.0,,
634689ffbc01887b6007d6b4,S,16,1.0,0.0,519.4499999880791,58.599999994039536,,
634689ffbc01887b6007d6b4,S,17,0.9,0.0,-26.549999997019768,233.29999999701977,,
634689ffbc01887b6007d6b4,S,18,1.0,0.0,-94.25,-229.30000001192093,,
63469143e387d7c210f0e832,A,1,0.5,0.0,-286.2999999821186,0.0,,
63469143e387d7c210f0e832,A,2,0.7142857142857143,0.0,-286.2999999821186,96.6000000089407,,
63469143e387d7c210f0e832,A,3,0.75,0.0,-116.2999999821186,-392.29999999701977,,
63469143e387d7c210f0e832,A,4,1.0,0.0,-15.0,104.60000002384186,,
63469143e387d7c210f0e832,A,5,0.75,0.0,0.0,0.0,,
63469143e387d7c210f0e832,A,6,1.0,0.0,-377.5,-357.5,,
63469143e387d7c210f0e832,A,7,1.0,0.0,320.15000000596046,-236.3999999910593,,
63469143e387d7c210f0e832,A,8,1.0,0.0,154.0,-115.2999999821186,,
63469143e387d7c210f0e832,A,9,0.6666666666666666,0.0,77.0,-245.19999998807907,,
63469143e387d7c210f0e832,A,10,0.75,0.0,-116.2999999821186,32.10000002384186,,
63469143e387d7c210f0e832,A,11,0.42857142857142855,0.0,154.0,-126.0,,
63469143e387d7c210f0e832,A,12,0.8,0.0,298.40000000596046,32.10000002384186,,
63469143e387d7c210f0e832,A,13,0.6666666666666666,0.25,-235.1499999910593,140.2000000178814,,
63469143e387d7c210f0e832,A,14,1.0,,-366.69999998807907,,,
63469143e387d7c210f0e832,A,15,0.75,0.0,0.0,104.60000002384186,,
63469143e387d7c210f0e832,A,16,1.0,0.0,-377.5,52.30000001192093,,
63469143e387d7c210f0e832,A,17,0.8,0.16666666666666666,322.6000000089407,26.5,,
63469143e387d7c210f0e832,A,18,0.3333333333333333,0.0,0.0,68.35000002384186,,
63469143e387d7c210f0e832,S,1,0.8571428571428571,0.2,556.2000000029802,35.45000000298023,-0.047156084656084674,-0.0018518518518517713
63469143e387d7c210f0e832,S,2,0.6666666666666666,0.0,653.3000000119209,-45.20000000298023,0.09960317460317436,0.09356481481481482
63469143e387d7c210f0e832,S,3,0.8,0.0,356.6499999910593,-62.650000005960464,-0.0615079365079364,-0.023379629629629584
63469143e387d7c210f0e832,S,4,1.0,0.4,902.3000000119209,-2.7999999970197678,-0.04484126984126968,-0.01736111111111105
63469143e387d7c210f0e832,S,5,0.5,0.0,-26.150000005960464,-45.20000000298023,0.21626984126984172,-0.10087962962962949
63469143e387d7c210f0e832,S,6,0.8,0.0,448.55000001192093,-45.20000000298023,-0.021924603174602653,0.01319444444444473
63469143e387d7c210f0e832,S,7,0.5,0.3333333333333333,739.4499999880791,-13.950000002980232,-0.36706349206349226,-0.12476851851851833
63469143e387d7c210f0e832,S,8,0.8571428571428571,0.0,340.29999999701977,27.5,0.006547619047619135,0.04259259259259274
63469143e387d7c210f0e832,S,9,1.0,0.25,870.9500000178814,861.7999999970198,-0.1837301587301582,0.1937500000000001
63469143e387d7c210f0e832,S,10,1.0,0.0,739.4499999880791,-72.00000001490116,-0.1541005291005293,0.041898148148148406
63469143e387d7c210f0e832,S,11,1.0,0.0,-173.34999999403954,27.5,-0.05687830687830675,0.009953703703703631
63469143e387d7c210f0e832,S,12,0.8,0.0,348.80000001192093,-86.8500000089407,-0.04067460317460292,-0.01087962962962985
63469143e387d7c210f0e832,S,13,0.75,0.0,870.9500000178814,440.25,0.00515873015873014,0.008564814814814747
63469143e387d7c210f0e832,S,14,,0.0,,2.7999999970197678,,0.03819444444444431
63469143e387d7c210f0e832,S,15,0.6,0.25,739.4499999880791,-80.1000000089407,-0.17169312169312156,-0.22569444444444436
63469143e387d7c210f0e832,S,16,1.0,0.3333333333333333,338.95000000298023,-88.84999999403954,0.0016865079365080415,0.05023148148148171
63469143e387d7c210f0e832,S,17,0.5,0.0,-173.34999999403954,861.7999999970198,-0.09484126984127017,0.13634259259259274
63469143e387d7c210f0e832,S,18,1.0,0.2,933.9500000029802,-62.650000005960464,-0.08928571428571419,-0.0865740740740738
6347200d8ded5172ec43e0bb,A,1,0.6666666666666666,0.25,-446.3499999998603,-102.8999999994412,0.009027777777777746,-0.10787037037037028
6347200d8ded5172ec43e0bb,A,2,1.0,0.0,-970.5,-312.5999999998603,0.2062499999999997,-0.10347222222222219
6347200d8ded5172ec43e0bb,A,3,1.0,0.0,4155.999999999767,-1115.7999999998137,-0.1472222222222218,-0.03249999999999986
6347200d8ded5172ec43e0bb,A,4,0.3333333333333333,0.0,-25.0999999998603,-168.9499999997206,0.09444444444444422,-0.04236111111111118
6347200d8ded5172ec43e0bb,A,5,1.0,0.0,-778.4000000006054,-1115.7999999998137,-0.07546296296296284,-0.015277777777777946
6347200d8ded5172ec43e0bb,A,6,0.6666666666666666,0.0,-274.1500000001397,152.95000000018626,0.03888888888888864,0.06736111111111087
6347200d8ded5172ec43e0bb,A,7,0.8333333333333334,0.0,-778.4000000006054,-1595.049999999581,-0.05138888888888882,0.06805555555555565
6347200d8ded5172ec43e0bb,A,8,0.5,0.0,294.59999999962747,-1333.2499999997672,-0.17569444444444432,0.007638888888888862
6347200d8ded5172ec43e0bb,A,9,0.6666666666666666,0.0,2420.9499999999534,273.70000000018626,-0.053472222222222365,0.004166666666666319
6347200d8ded5172ec43e0bb,A,10,0.5,0.0,4155.999999999767,611.6000000005588,-0.1472222222222218,0.1069444444444444
6347200d8ded5172ec43e0bb,A,11,1.0,0.0,2065.4499999999534,1246.6500000003725,-0.0215277777777777,-0.18194444444444413
6347200d8ded5172ec43e0bb,A,12,1.0,0.16666666666666666,4677.300000000047,32.200000000186265,0.04305555555555518,-0.019166666666666554
6347200d8ded5172ec43e0bb,A,13,1.0,0.5,-227.85000000009313,-102.8999999994412,-0.037962962962962976,-0.22499999999999964
6347200d8ded5172ec43e0bb,A,14,1.0,0.14285714285714285,-149.10000000032596,-35.34999999962747,0.02430555555555569,-0.025694444444444242
6347200d8ded5172ec43e0bb,A,15,1.0,0.25,2420.9499999999534,702.7000000006519,-0.15972222222222232,-0.11990740740740724
6347200d8ded5172ec43e0bb,A,16,0.8,0.0,-823.0000000002328,-1138.3999999994412,0.06701388888888904,0.1152777777777777
6347200d8ded5172ec43e0bb,A,17,1.0,0.25,480.19999999995343,702.7000000006519,0.0691666666666666,-0.15601851851851828
6347200d8ded5172ec43e0bb,A,18,0.75,0.0,25.0999999998603,1585.9000000003725,0.047222222222222165,-0.059722222222222676
6347200d8ded5172ec43e0bb,S,1,0.5,0.0,-472.60000000009313,-235.64999999990687,,
6347200d8ded5172ec43e0bb,S,2,0.6666666666666666,0.0,280.25,-869.6000000000931,,
6347200d8ded5172ec43e0bb,S,3,0.3333333333333333,0.0,-472.60000000009313,398.3000000002794,,
6347200d8ded5172ec43e0bb,S,4,0.8,0.25,-87.85000000009313,-296.29999999981374,,
6347200d8ded5172ec43e0bb,S,5,0.75,0.0,-472.60000000009313,-529.8000000000466,,
6347200d8ded5172ec43e0bb,S,6,1.0,0.2,259.75,-1062.4999999997672,,
6347200d8ded5172ec43e0bb,S,7,0.6,0.5,-54.10000000009313,-296.29999999981374,,
6347200d8ded5172ec43e0bb,S,8,0.6666666666666666,0.0,500.85000000009313,0.0,,
6347200d8ded5172ec43e0bb,S,9,0.75,0.25,540.0,-895.2999999998137,,
6347200d8ded5172ec43e0bb,S,10,0.25,0.0,-20.5,816.0,,
6347200d8ded5172ec43e0bb,S,11,0.0,0.0,,1639.2000000001863,,
6347200d8ded5172ec43e0bb,S,12,0.6666666666666666,0.0,242.94999999995343,1040.0,,
6347200d8ded5172ec43e0bb,S,13,0.5,0.2,-54.10000000009313,827.3500000000931,,
6347200d8ded5172ec43e0bb,S,14,0.3333333333333333,0.0,-54.10000000009313,-95.0,,
6347200d8ded5172ec43e0bb,S,15,0.4,0.0,2547.899999999907,2178.3000000002794,,
6347200d8ded5172ec43e0bb,S,16,1.0,0.0,-54.10000000009313,1040.0,,
6347200d8ded5172ec43e0bb,S,17,1.0,0.0,-37.300000000046566,-869.6000000000931,,
6347200d8ded5172ec43e0bb,S,18,1.0,0.16666666666666666,540.0,290.0,,
63473ade158d7dffd55716be,A,1,0.75,,49.25,85.60000002384186,,
63473ade158d7dffd55716be,A,2,0.0,,,85.60000002384186,,
63473ade158d7dffd55716be,A,3,1.0,,-1194.4500000476837,85.60000002384186,,
63473ade158d7dffd55716be,A,4,1.0,,-1195.4500000476837,-358.05000001192093,,
63473ade158d7dffd55716be,A,5,0.6666666666666666,,1270.2499999403954,130.79999995231628,,
63473ade158d7dffd55716be,A,6,0.8,,426.44999998807907,-550.4000000357628,,
63473ade158d7dffd55716be,A,7,0.75,,-1194.4500000476837,85.60000002384186,,
63473ade158d7dffd55716be,A,8,0.6666666666666666,,0.0,-1015.2000000476837,,
63473ade158d7dffd55716be,A,9,0.5,,-49.25,-1251.4500000476837,,
63473ade158d7dffd55716be,A,10,0.5,,-630.8000000715256,-464.80000001192093,,
63473ade158d7dffd55716be,A,11,1.0,,49.25,130.79999995231628,,
63473ade158d7dffd55716be,A,12,0.75,,-1194.4500000476837,-630.5,,
